1.810000 1.243004 -0.762933
1.820000 1.235375 -0.772400
1.830000 1.227651 -0.781843
1.840000 1.219833 -0.791260
1.850000 1.211920 -0.800650
1.860000 1.203913 -0.810013
1.870000 1.195813 -0.819348
1.880000 1.187620 -0.828653
1.890000 1.179333 -0.837928
1.900000 1.170954 -0.847171
1.910000 1.162482 -0.856382
1.920000 1.153919 -0.865560
1.930000 1.145263 -0.874704
1.940000 1.136516 -0.883812
1.950000 1.127678 -0.892884
1.960000 1.118749 -0.901918
1.970000 1.109730 -0.910914
1.980000 1.100621 -0.919869
1.990000 1.091422 -0.928784
2.000000 1.082134 -0.937657
2.010000 1.072758 -0.946487
2.020000 1.063293 -0.955272
2.030000 1.053740 -0.964012
2.040000 1.044100 -0.972704
2.050000 1.034373 -0.981349
2.060000 1.024559 -0.989945
2.070000 1.014660 -0.998489
2.080000 1.004675 -1.006982
2.090000 0.994605 -1.015422
2.100000 0.984451 -1.023808
2.110000 0.974213 -1.032137
2.120000 0.963891 -1.040410
2.130000 0.953487 -1.048624
2.140000 0.943001 -1.056779
2.150000 0.932433 -1.064872
2.160000 0.921785 -1.072902
2.170000 0.911056 -1.080869
2.180000 0.900247 -1.088771
2.190000 0.889359 -1.096606
2.200000 0.878393 -1.104372
2.210000 0.867349 -1.112069
2.220000 0.856229 -1.119696
2.230000 0.845032 -1.127249
2.240000 0.833759 -1.134729
2.250000 0.822412 -1.142134
2.260000 0.810991 -1.149462
2.270000 0.799496 -1.156712
2.280000 0.787929 -1.163882
2.290000 0.776290 -1.170971
2.300000 0.764580 -1.177977
2.310000 0.752801 -1.184899
2.320000 0.740952 -1.191736
2.330000 0.729034 -1.198486
2.340000 0.717049 -1.205147
2.350000 0.704998 -1.211719
2.360000 0.692881 -1.218199
2.370000 0.680699 -1.224587
2.380000 0.668453 -1.230880
2.390000 0.656144 -1.237078
2.400000 0.643773 -1.243179
2.410000 0.631341 -1.249181
2.420000 0.618850 -1.255083
2.430000 0.606299 -1.260884
2.440000 0.593690 -1.266582
2.450000 0.581024 -1.272177
2.460000 0.568302 -1.277666
2.470000 0.555526 -1.283048
2.480000 0.542695 -1.288321
2.490000 0.529812 -1.293486
2.500000 0.516877 -1.298540
2.510000 0.503892 -1.303481
2.520000 0.490857 -1.308310
2.530000 0.477774 -1.313023
2.540000 0.464644 -1.317622
2.550000 0.451467 -1.322103
2.560000 0.438246 -1.326465
2.570000 0.424982 -1.330709
2.580000 0.411675 -1.334832
2.590000 0.398326 -1.338833
2.600000 0.384938 -1.342712
2.610000 0.371511 -1.346467
2.620000 0.358046 -1.350097
2.630000 0.344545 -1.353602
2.640000 0.331009 -1.356980
2.650000 0.317439 -1.360230
2.660000 0.303837 -1.363351
2.670000 0.290204 -1.366343
2.680000 0.276540 -1.369204
2.690000 0.262848 -1.371935
